ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee
40900583,47,3700,1695000,1660000,2356,5,2,1,Y,2,1975,0
40869689,3,3700,1698000,1770000,1906,4,3,0,Y,2,1960,0
ML81852702,7,3700,1698000,1840000,1935,4,3,0,Y,2,1969,0
40918600,7,3700,1698000,1851000,2750,5,3,0,Y,2,1984,0
ML81823299,1,3700,1698000,1960000,2003,4,2,1,Y,2,1975,0
ML81741783,10,3700,1698000,1665000,2675,4,3,0,Y,2,1979,0
40854168,26,3700,1698000,1665000,2675,4,3,0,Y,2,1979,0
40931946,2,3700,1698000,1960000,2003,4,2,1,Y,2,1975,0
40958755,6,3700,1698000,1742400,2006,4,2,1,Y,2,1980,0
40957387,5,3700,1698000,1850000,2499,5,3,1,Y,2,1955,0
40866827,55,3700,1698000,1704679,2238,4,3,1,Y,2,2019,215
40963815,7,3700,1698000,2017000,1787,4,3,0,Y,2,1978,0
ML81784053,9,3700,1698000,1880000,2072,4,3,0,Y,2,1959,0
ML81756149,7,3700,1698000,1770000,1906,4,3,0,Y,2,1960,0
ML81825626,6,3700,1698000,1845000,1945,4,3,0,Y,2,1964,0
40952516,9,3700,1698800,1950000,2538,4,2,1,Y,2,1999,21
40932721,8,3700,1698888,1935000,1957,4,2,0,Y,2,1966,0
ML81771027,11,3700,1698888,1600000,2361,7,3,0,Y,26,1962,0
ME221122330,11,3700,1699000,1875000,3078,5,4,0,Y,2,2010,0
40931665,7,3700,1699000,1880000,2610,5,3,0,Y,2,1987,0
40884056,15,3700,1699000,1715000,2279,4,2,1,Y,3,1975,0
40947511,8,3700,1699000,2023000,2286,4,3,0,Y,3,1987,0
40956569,2,3700,1699000,1800000,1912,3,2,1,Y,2,1961,0
40966124,0,3700,1699000,1730000,2157,5,3,0,Y,2,1995,43
ML81838209,10,3700,1699000,1875000,1914,4,2,1,Y,2,1989,65
ML81808004,7,3700,1699000,1650000,1912,4,3,0,Y,2,1961,0
ML81812831,0,3700,1699800,1751000,2172,4,3,1,Y,2,2005,0
40881125,62,3700,1699800,1675000,2291,4,2,1,Y,2,1985,0
40933574,21,3700,1699880,1650000,2568,5,3,1,Y,2,1999,195
40913682,6,3700,1699888,1860000,3249,4,4,0,Y,2,1955,18
40920748,7,3700,1699888,1751000,2172,4,3,0,Y,2,2005,0
40923303,13,3700,1699900,1862500,2031,4,2,0,Y,1,1959,0
40878554,11,3700,1699950,1700000,1750,4,2,0,Y,2,1963,0
ML81816245,17,3700,1699950,1650000,2192,3,2,1,Y,2,1951,238
40943470,5,3700,1699950,2000000,2757,4,3,0,Y,3,1989,0
40925882,18,3700,1699950,1650000,2192,3,2,1,Y,2,1951,238
40947658,11,3700,1699999,1820000,1821,3,2,0,Y,2,1969,0
40858628,33,3700,1699999,1747000,2097,4,2,1,Y,2,1980,0
40959071,2,3700,1699999,1825000,1950,4,2,1,Y,2,1990,33
40909714,82,3700,1699999,1670888,3035,5,4,0,Y,2,2007,121
40860672,26,3700,1700000,1630000,3221,5,3,1,Y,2,1959,180
40931432,9,3700,1700000,1705000,3000,5,3,0,Y,3,1969,0
ML81744243,0,3700,1700000,1600121,2257,4,3,0,Y,2,1985,0
40887197,74,3700,1719000,1679000,2194,4,3,0,Y,2,2001,29
40918541,44,3700,1725000,1720000,3281,4,3,1,Y,2,1976,0
40959972,6,3700,1729000,1910000,2669,5,3,0,Y,2,1999,148
ML81797447,10,3700,1729000,1781000,1902,4,2,1,Y,2,1964,0
40909187,10,3700,1729000,1781000,1902,4,2,1,Y,2,1964,0
40904074,14,3700,1730000,1775000,2145,4,3,0,Y,2,1961,0
40914415,16,3700,1738000,1725000,2966,5,3,0,Y,3,1979,0
40961729,8,3700,1748000,1980000,2232,5,3,0,Y,2,1964,0
ML81799830,3,3700,1749000,1775000,2469,5,2,1,Y,2,1971,0
40878317,12,3700,1749000,1610000,2107,4,2,0,Y,3,1992,0
40909935,7,3700,1749000,1775000,2469,5,2,1,Y,2,1971,0
40933369,6,3700,1749000,1900000,2682,5,3,0,Y,2,1986,0
40939198,0,3700,1749000,1973000,1869,4,2,0,Y,2,1962,0
ML81764690,11,3700,1749000,1610000,2107,4,2,0,Y,3,1992,0
ML81773208,2,3700,1749000,1710000,2140,4,3,0,Y,2,1952,0
40880253,17,3700,1749000,1680000,2291,5,2,0,Y,2,1962,0
40879387,19,3700,1749000,1700121,2257,4,3,0,Y,2,1985,0
40864192,24,3700,1749000,1705000,2003,4,2,1,Y,2,1975,0
ML81795064,7,3700,1749800,1775000,2076,4,2,0,Y,2,1975,0
40907138,6,3700,1749800,1775000,2076,4,2,0,Y,2,1975,0
40867989,11,3700,1749800,1720000,2459,4,3,0,Y,3,1992,65
40902002,13,3700,1749800,1700000,2076,4,2,0,Y,2,1975,0
40960768,8,3700,1749888,1982500,1720,4,2,0,Y,2,1967,0
40930106,0,3700,1749888,1780000,2244,4,2,1,Y,2,2005,0
40914643,57,3700,1749888,1700000,3308,4,4,0,Y,3,2008,121
40909946,36,3700,1749999,1725000,3050,6,4,0,Y,2,1963,0
ML81808276,12,3700,1750000,1800000,2651,3,2,1,Y,2,2017,154
40941523,41,3700,1750000,1840000,2524,4,2,0,Y,3,1980,0
40935891,7,3700,1750000,2000000,2524,5,2,0,Y,3,1980,94
40918656,13,3700,1750000,1800000,2651,3,2,1,Y,2,2017,154
40927439,11,3700,1750000,1808000,3163,5,4,0,Y,2,2008,0
40940641,7,3700,1750000,2010000,2825,4,3,0,Y,3,1988,0
40958505,5,3700,1750000,1908000,2414,5,3,0,Y,2,1997,0
40926427,7,3700,1750000,1925000,2740,3,2,1,Y,3,1976,0
40901045,31,3700,1750000,1675000,3001,5,3,0,Y,3,2001,0
ML81861927,7,3700,1750000,1800000,1916,4,2,0,Y,2,1965,0
40870333,20,3700,1755000,1660000,3311,5,4,1,Y,2,2004,0
40920419,7,3700,1758800,1812000,1890,4,2,1,Y,2,1959,0
40905699,10,3700,1769888,1765888,2754,4,3,0,Y,2,2001,90
40873501,58,3700,1770000,1700000,2479,4,3,0,Y,2,1963,0
ML81800116,22,3700,1778000,1625000,2653,5,3,0,Y,2,2004,0
40948327,13,3700,1779000,1750000,1918,3,2,1,Y,2,1992,0
ML81759468,45,3700,1780000,1725000,2888,5,3,0,Y,2,2016,157
40866905,91,3700,1780000,1725000,2888,5,3,0,Y,2,2016,157
40956970,8,3700,1780000,1928000,2917,5,3,0,Y,2,1979,0
ML81799538,11,3700,1788000,1765000,2705,5,3,1,Y,2,1975,0
40856937,12,3700,1788000,1850888,2032,4,2,0,Y,2,1974,0
40964022,11,3700,1788000,2100000,1590,4,2,0,Y,2,1961,0
40966322,7,3700,1788000,2047228,1764,3,2,0,Y,2,1960,0
40946949,4,3700,1788000,2000000,2302,4,3,0,Y,2,1968,0
40850847,16,3700,1788000,1960000,2212,4,3,0,Y,2,1960,0
40950896,14,3700,1788000,1790000,2430,4,2,1,Y,2,1985,0
40910997,11,3700,1788000,1765000,2705,5,3,1,Y,2,1975,0
40855594,9,3700,1788800,1950000,2129,4,3,0,Y,2,2015,0
40886962,58,3700,1788888,1765000,2372,4,3,0,Y,2,1988,0
ML81756806,30,3700,1788888,1710000,2152,3,2,0,Y,2,1979,0
40870770,28,3700,1788888,1710000,2152,3,2,0,Y,2,1979,0
ML81788967,110,3700,1795000,1780000,3169,5,3,1,Y,3,1978,0
40886803,48,3700,1795000,1760000,2781,4,2,1,Y,3,1978,0
40862477,118,3700,1798000,1660000,2681,4,3,0,Y,3,1991,0
40861579,11,3700,1798000,1800000,2501,4,2,1,Y,2,1979,0
40864879,11,3700,1798000,1900000,3044,5,3,0,Y,3,1988,0
ML81748584,118,3700,1798000,1660000,2681,4,3,0,Y,3,1991,0
40935921,6,3700,1798800,2071888,2144,4,2,0,Y,2,1975,0
40936288,11,3700,1798800,2168000,2748,5,2,1,Y,2,1970,0
40862547,22,3700,1798888,1718888,2651,3,2,1,Y,2,2016,154
ML81736005,44,3700,1799000,1750000,2259,4,2,1,Y,2,2003,0
40951273,8,3700,1799000,2066000,2035,4,2,1,Y,2,2017,150
40873373,56,3700,1799000,1770000,2692,5,4,0,Y,2,1957,0
40959353,6,3700,1799000,1935000,1728,4,3,0,Y,2,1989,85
40850702,44,3700,1799000,1750000,2259,4,2,1,Y,2,2003,0
40941000,12,3700,1799000,2350000,2439,4,3,0,Y,2,2018,150
ML81757514,58,3700,1799000,1770000,2692,5,4,0,Y,2,1957,0
40877755,10,3700,1799000,1750000,2857,4,3,0,Y,2,2001,85
ML81850627,61,3700,1799000,1800006,2252,4,2,1,Y,2,1967,0
40936845,12,3700,1799800,1985000,3616,5,3,1,Y,2,2008,0
40853309,7,3700,1799800,1830000,2749,5,3,0,Y,2,1986,0
40925464,17,3700,1799800,1810000,3404,5,4,0,Y,2,1972,0
40871627,14,3700,1799800,1800000,2887,5,4,0,Y,3,1998,0
40905601,11,3700,1799800,1800824,2539,4,3,0,Y,3,1991,72
40954563,7,3700,1799888,2000000,2173,4,3,0,Y,2,1986,0
40875058,39,3700,1799888,1611600,2265,4,2,0,Y,2,1966,0
40855227,11,3700,1799900,1825000,2095,4,3,0,Y,2,1984,0
40950089,5,3700,1799950,2005000,2517,4,3,0,Y,2,1957,13
ML81860205,2,3700,1799988,2100000,2306,5,3,0,Y,2,1997,0
40878954,62,3700,1799999,1740000,2857,4,3,0,Y,2,2001,0
40960012,7,3700,1799999,2106000,2287,4,3,1,Y,2,1958,255
40964340,9,3700,1800000,2100000,2284,4,2,1,Y,2,1963,255
ME221000587,16,3700,1800000,1714000,1962,4,2,0,Y,2,1961,0
40943818,11,3700,1800000,1868000,1990,3,2,1,Y,2,1969,0
40850934,10,3700,1800000,1750000,3195,5,3,0,Y,2,1964,150
40902494,24,3700,1800000,1805000,2106,4,3,0,Y,2,1968,0
40907900,25,3700,1800000,1760000,2366,4,3,0,Y,2,1962,0
ML81726788,68,3700,1800000,1750000,2781,4,2,1,Y,3,1978,0
40899105,7,3700,1800000,1815000,2485,5,3,0,Y,2,1958,0
40961498,23,3700,1800000,1880000,2434,4,2,0,Y,2,1964,0
ML81766142,34,3700,1825000,1815000,2305,4,3,0,Y,3,1985,0
ML81756877,8,3700,1838000,1820000,2542,4,2,1,Y,2,1963,0
40951222,10,3700,1838000,1971791,1919,3,2,1,Y,2,1968,0
40870004,12,3700,1838000,1820000,2542,4,2,1,Y,2,1963,0
40953292,7,3700,1848000,2250000,1916,4,2,0,Y,2,1964,0
40954738,13,3700,1848000,2210000,2164,4,2,1,Y,2,1977,0
40857854,13,3700,1848800,1935000,2350,4,2,1,Y,3,1968,0
40964417,2,3700,1848888,2041000,2191,4,3,0,Y,2,1979,0
40887487,22,3700,1849800,1820000,2504,4,3,0,Y,2,1963,0
40915610,29,3700,1849800,1813000,2612,4,2,1,Y,2,1966,0
40957523,7,3700,1849888,2000000,2932,5,3,0,Y,2,1985,0
ML81777633,14,3700,1849900,1735000,2633,6,2,1,Y,2,1978,0
40942225,6,3700,1849950,2331000,2248,4,2,0,Y,2,1967,0
40892064,11,3700,1849999,1900000,2566,4,3,0,Y,3,1975,0
40966082,9,3700,1850000,1850000,2160,4,3,0,Y,2,1965,0
40872378,11,3700,1850000,1980000,2785,4,3,0,Y,3,1985,0
40866179,14,3700,1850000,1900000,2163,4,2,1,Y,3,1979,0
40930085,0,3700,1850000,1850000,2535,5,3,0,Y,3,1991,0
40856684,16,3700,1850000,1770000,2643,5,3,1,Y,2,1975,0
40916645,75,3700,1850000,1820000,3346,5,4,1,Y,2,2006,0
ML81795861,0,3700,1850000,1850000,2461,4,3,0,Y,2,1978,0
40909887,3,3700,1850000,1850000,2379,4,3,0,Y,2,1987,0
ML81752582,14,3700,1850000,1900000,2163,4,2,1,Y,3,1979,0
ML81758731,10,3700,1850000,1980000,2785,4,3,0,Y,3,1985,0
40958868,11,3700,1858999,1957000,1965,3,2,1,Y,2,1958,255
40966080,8,3700,1869950,2265000,1810,3,2,1,Y,2,1955,175
40949682,6,3700,1874888,1980000,2071,4,2,1,N,3,1988,65
40879232,44,3700,1875000,1770000,2500,4,3,0,Y,2,1984,0
40941605,7,3700,1875000,2350000,2750,4,3,0,Y,2,2016,150
40914276,13,3700,1876000,1824966,2823,4,3,0,Y,3,2000,0
ML81741553,92,3700,1879000,1675000,3855,4,3,0,Y,2,1994,238
40866811,2,3700,1879000,1864000,2388,4,2,1,Y,3,1988,70
40855627,92,3700,1879000,1675000,3855,4,3,0,Y,2,1994,238
ML81842429,7,3700,1880000,2265000,2604,5,3,1,Y,2,2018,150
40971953,0,3700,1880000,1880000,1698,4,2,0,Y,2,1962,0
40862455,9,3700,1880000,1900000,2932,4,3,0,Y,2,1986,0
40847301,58,3700,1888000,1800000,2583,4,2,1,Y,2,1968,0
ML81755773,20,3700,1888000,1775000,2754,5,3,0,Y,2,2001,85
40869328,21,3700,1888000,1775000,2754,5,3,0,Y,2,2001,85
40875163,6,3700,1888000,1900000,2621,5,3,0,Y,2,1974,0
40934103,12,3700,1888000,2038000,2665,5,3,0,Y,2,1959,0
40852612,14,3700,1888000,1990000,2511,4,2,1,Y,2,1980,0
40961421,11,3700,1888000,2220000,1881,3,2,0,Y,2,1975,0
ML81752870,164,3700,1888000,1822000,2570,4,3,0,Y,2,1998,75
ML81732460,78,3700,1888000,1800000,2583,4,2,1,Y,2,1968,0
SF421582349,7,3700,1888000,2150000,1830,4,3,0,N,0,1960,0
40945994,6,3700,1888000,2420000,2379,4,2,1,Y,2,1974,0
40950986,6,3700,1888000,2400000,2596,3,2,1,Y,2,2016,150
40859386,10,3700,1888800,2008880,2550,5,2,1,Y,3,1975,0
40899141,5,3700,1888880,2000000,2400,5,4,0,Y,2,1956,0
SF483972,13,3700,1888888,1900000,2932,5,3,0,N,0,1986,0
40862682,69,3700,1888888,1835000,2456,5,3,0,Y,2,1998,60
40927355,25,3700,1889800,1930000,2449,5,3,0,Y,2,1959,0
40953475,8,3700,1889950,2102000,2266,4,2,1,Y,2,1955,216
ML81802980,82,3700,1890000,1800000,2591,4,3,0,Y,2,1955,0
40914065,83,3700,1890000,1800000,2591,4,3,0,Y,2,1955,0
40968194,5,3700,1895000,2305000,2426,5,3,0,Y,2,1977,0
SF488516,57,3700,1898000,1880000,3198,4,3,0,N,0,1979,0
40915856,6,3700,1898000,2070000,3452,4,3,0,Y,3,1990,0
40878409,57,3700,1898000,1880000,3198,4,3,0,Y,2,1979,0
40861617,8,3700,1898000,1950000,2750,4,3,0,Y,2,1986,0
ML81805007,6,3700,1898000,2070000,3452,4,3,0,Y,3,1990,0
ML81833978,6,3700,1898000,2280000,2535,4,3,0,Y,2,1979,0
SF487584,18,3700,1899000,1820000,2810,5,3,0,N,0,1988,78
40961995,5,3700,1899000,1950000,2854,6,3,0,Y,2,1959,0
40881390,9,3700,1899000,1820000,2566,5,3,0,Y,3,1974,0
40938350,5,3700,1899000,2326000,2736,5,3,1,Y,2,1988,0
40874791,18,3700,1899000,1820000,2810,5,3,0,Y,3,1988,78
40957577,11,3700,1899000,2200000,2274,4,3,0,Y,2,1964,0
ML81783292,7,3700,1899000,1860000,2082,5,3,1,Y,2,1963,0
ML81858105,6,3700,1899000,2370000,2609,4,3,0,Y,3,1980,94
40967561,9,3700,1899000,1915000,2102,4,3,0,Y,2,1990,130
40962916,2,3700,1899800,2025000,1902,5,2,1,Y,2,1965,0
40901995,11,3700,1899800,1875000,2363,5,3,0,Y,2,1974,0
ML81842213,6,3700,1899888,2300000,2142,6,3,0,Y,2,1962,0
ML81848195,7,3700,1899888,2320000,2651,4,3,1,Y,2,2017,149
40868172,7,3700,1899900,1980000,2607,4,3,0,Y,3,1975,0
40907486,80,3700,1899999,1900000,3105,5,3,1,Y,2,2016,154
ML81794558,83,3700,1899999,1900000,3105,5,3,1,Y,2,2016,154
40962998,5,3700,1900000,2100000,1931,4,2,0,Y,2,1962,0
40907468,39,3700,1900000,1830000,3365,5,3,0,Y,3,1996,248
40939229,7,3700,1900000,1900000,2882,4,3,1,Y,2,1972,0
40867843,74,3700,1900000,1700000,2822,4,2,1,N,3,1977,0
40940218,6,3700,1900000,2055000,2388,3,2,1,Y,3,1989,70
40964529,28,3700,1900888,2050000,1925,4,2,0,Y,2,1959,0
40863180,30,3700,1910000,1910000,3346,5,3,0,Y,3,1984,70
40916679,3,3700,1918888,1905000,2398,4,2,1,Y,2,1958,0
ML81777579,10,3700,1920000,1900000,2769,4,3,0,Y,3,1989,0
40892263,10,3700,1920000,1900000,2769,4,3,0,Y,3,1989,0
40897908,5,3700,1928000,2030000,3266,5,3,1,Y,2,1963,0
40881196,53,3700,1938800,1850000,2610,5,3,0,Y,3,2000,158
40949759,12,3700,1948888,2216168,3009,3,4,0,Y,3,2007,123
40902399,54,3700,1949500,1860000,3058,6,4,0,Y,3,1998,0
40882002,126,3700,1949800,1820000,2804,4,3,0,Y,3,1993,65
40927818,9,3700,1949800,2170000,2566,4,3,0,Y,3,1975,0
40929297,21,3700,1949888,1905000,2676,4,3,1,Y,2,2016,190
40891562,33,3700,1949950,1835000,2290,4,3,0,Y,3,1979,0
40958931,7,3700,1950000,2110000,1924,4,2,0,Y,2,1964,0
ML81824677,0,3700,1950000,2025000,2701,4,2,2,Y,2,1974,0
40903280,13,3700,1950000,1915121,2532,5,3,0,Y,2,1963,0
ML81778346,5,3700,1950000,1950000,3103,5,3,0,Y,2,2017,154
40869545,43,3700,1950000,1850000,2189,4,2,1,Y,3,1977,0
40903704,7,3700,1950000,1920000,2443,5,3,0,Y,2,1979,0
40906357,20,3700,1958000,1960000,2435,4,3,0,Y,2,1963,0
ML81779246,7,3700,1968888,2116000,2850,5,3,1,Y,2,1998,75
ML81770276,44,3700,1975000,1868121,3736,4,4,0,Y,2,1970,0
ML81800339,27,3700,1979000,1980000,3103,5,3,0,Y,2,2017,154
40942352,7,3700,1980000,1980000,2308,4,4,0,Y,2,1973,0
ML81852905,5,3700,1980000,2150000,1866,4,3,0,Y,2,1979,0
SF510130,12,3700,1988000,2080000,2625,4,3,0,N,0,1984,0
40906343,3,3700,1988000,1988000,2660,4,3,1,Y,2,2020,231
40942633,7,3700,1988000,2325000,2391,4,3,0,Y,3,1988,78
40929698,7,3700,1988000,2080000,2625,4,3,0,Y,2,1984,0
40930577,4,3700,1988000,2370000,2664,4,3,0,Y,2,1980,0
40856864,8,3700,1988000,2060000,2835,4,2,1,Y,2,1978,0
40896717,15,3700,1988888,2150000,3162,5,3,0,Y,3,1989,80
40930015,12,3700,1988888,2175888,2274,3,2,1,Y,3,1979,0
40828991,228,3700,1988888,1988888,2548,3,3,0,Y,2,1982,0
ML81736342,13,3700,1989000,1960000,2690,4,3,0,Y,2,1981,0
40875483,57,3700,1995000,1850000,3110,4,2,1,Y,3,2017,157
40957665,6,3700,1995000,2800000,2662,5,3,0,Y,2,1973,0
40860537,22,3700,1995000,2030000,2749,4,3,0,Y,2,2015,119
ML81861980,14,3700,1998000,1921000,1877,4,2,1,Y,2,1964,0
40916423,105,3700,1998000,1980000,2551,3,2,1,Y,1,1928,232
40884684,5,3700,1998000,2000000,3105,5,3,1,Y,2,2016,154
40870879,9,3700,1998000,2171000,2726,4,3,0,Y,3,1979,0
40907027,34,3700,1998000,1998000,2747,4,3,1,Y,2,2020,231
ML81838034,0,3700,1998000,2100000,3010,5,3,0,Y,2,2016,150
40947698,6,3700,1998800,2280000,2677,4,3,0,Y,2,1988,0
ML81809570,8,3700,1998800,2200000,2550,5,2,1,Y,3,1974,0
40895974,8,3700,1998888,2140000,2974,4,3,0,Y,3,1979,0
40863276,8,3700,1998888,2210000,2296,4,2,1,Y,3,1979,0
40941429,8,3700,1998950,2400000,2743,4,3,0,Y,2,1955,216
ML81801504,0,3700,1999000,1915000,3176,4,3,0,Y,3,1978,0
40908216,34,3700,1999000,1915000,3176,4,3,0,Y,3,1978,0
40961944,6,3700,1999000,2720000,2178,4,2,1,Y,2,1973,0
ML81806833,5,3700,1999000,2050000,2568,3,2,1,Y,3,1979,0
ML81799238,0,3700,1999800,2100000,3379,4,2,1,N,0,1977,0
40910040,5,3700,1999800,2100000,3379,4,2,1,Y,2,1977,0
40873281,9,3700,1999888,2075000,3038,4,3,1,Y,2,2003,0
40938891,7,3700,1999888,2350000,2550,5,2,1,Y,3,1974,0
40909255,7,3700,1999888,1930000,2600,5,3,0,Y,2,1988,80
40915302,94,3700,1999888,1900000,2867,4,4,1,Y,2,2016,190
ML81816568,6,3700,1999950,2390000,2608,4,3,0,Y,3,1985,0
40881888,7,3700,1999999,1940000,3216,4,3,0,Y,3,1981,0
40935276,5,3700,1999999,2375000,3332,5,3,0,Y,3,1979,75
ML81791401,6,3700,1999999,2000000,3058,6,4,0,Y,3,1998,0
BA321025068,6,3700,2000000,2200000,1778,4,3,0,Y,2,1960,0
ML81804779,7,3700,2000000,2010000,2588,4,3,0,Y,3,1994,0
40860006,0,3700,2000000,1800000,1320,4,1,0,N,0,1885,0
40915613,7,3700,2000000,2010000,2588,4,3,0,Y,3,1994,0
40957424,16,3700,2025000,2025000,2678,4,3,0,Y,2,1989,0
40926668,7,3700,2029000,2029000,2994,4,2,1,Y,3,1987,0
40916083,7,3700,2038000,2038000,2662,4,3,1,Y,2,2020,231
40911339,30,3700,2038000,2038000,2735,4,3,1,Y,2,2020,231
40876058,122,3700,2039999,1990000,2588,4,3,0,Y,2,1994,0
40954531,3,3700,2040000,2470000,2539,4,3,0,Y,3,1990,72
40939425,2,3700,2049888,2045000,2373,4,2,1,Y,3,1991,72
40923950,0,3700,2049950,2250000,2870,4,3,0,Y,3,1989,0
40852729,11,3700,2050000,2000000,3655,4,3,1,Y,3,1990,0
40868116,36,3700,2058000,1974000,3105,5,3,1,Y,2,2016,154
ML81752081,36,3700,2058000,1974000,3105,5,3,1,Y,2,2016,154
ML81834165,2,3700,2074888,2185000,2675,4,3,0,Y,3,1988,78
ML81728476,176,3700,2075000,2044000,3621,5,4,0,Y,3,2018,0
40958557,6,3700,2088000,2250000,2461,4,3,0,Y,2,1977,0
40872800,13,3700,2088000,2175000,2661,5,3,0,Y,2,1987,70
40908269,74,3700,2098000,2098000,3402,4,4,1,Y,3,2016,154
ML81796386,39,3700,2098000,2098000,3402,4,4,1,Y,3,2016,154
40927072,6,3700,2098000,2085000,2754,4,3,0,Y,2,2001,85
40919143,12,3700,2098800,2265000,3198,5,3,0,Y,2,1979,0
40857655,9,3700,2098880,2200000,2750,4,3,1,Y,2,2009,0
40904281,41,3700,2098888,1975000,2844,5,3,1,Y,3,1990,72
40902160,32,3700,2098888,1995000,2804,5,3,0,Y,3,1990,75
ML81785928,95,3700,2098888,1975000,2844,5,3,1,Y,3,1990,72
40954452,6,3700,2098950,2500000,2856,4,4,0,Y,2,2016,197
40877182,10,3700,2099000,2099000,3400,5,3,1,Y,3,2017,128
40892919,7,3700,2099000,2195000,3402,4,4,1,Y,3,2016,155
ML81744030,9,3700,2099000,2251000,3402,5,4,1,Y,3,2016,154
40861563,7,3700,2099000,2200000,3436,5,3,1,Y,2,2017,157
ML81763252,10,3700,2099000,2099000,3400,5,3,1,Y,3,2017,129
40959851,7,3700,2099000,2376000,2460,5,3,0,Y,2,1970,0
40906960,34,3700,2099800,2060000,3810,5,4,1,Y,3,2003,0
40920481,7,3700,2099800,2150000,2743,4,3,0,Y,2,1988,80
ML81751445,38,3700,2099950,2065000,2886,4,3,1,Y,2,2018,160
40865249,38,3700,2099950,2065000,2886,4,3,1,Y,2,2018,100
ML81791577,49,3700,2099998,2043000,3202,5,3,1,Y,3,2018,154
ML81738312,22,3700,2100000,2050000,2803,5,3,0,Y,3,1987,0
40952666,87,3700,2100000,2221007,2303,4,3,0,Y,2,1978,0
40923404,0,3700,2100000,2100000,3656,5,3,0,N,3,1991,0
40852589,21,3700,2100000,2050000,2803,5,3,0,Y,3,1987,0
40877340,83,3700,2100000,1950000,2870,4,3,0,Y,3,1989,0
ML81836875,14,3700,2100000,2100000,2308,5,3,0,Y,2,1961,0
40945450,41,3700,2111000,2111000,4040,5,4,0,Y,2,1984,0
ME221016865,7,3700,2125000,2500000,3517,5,4,1,Y,3,2004,0
40906765,22,3700,2148800,2148000,3355,4,4,1,Y,2,2018,178
40933770,5,3700,2149000,2340000,3364,5,4,0,Y,2,1953,0
ML81778416,21,3700,2149000,2200000,3400,6,4,1,Y,2,2000,85
ML81805033,7,3700,2149000,2180000,3518,5,3,0,Y,3,1979,0
40915827,7,3700,2149000,2180000,3518,5,3,0,Y,3,1979,0
40891666,22,3700,2149000,2200000,3400,6,4,1,Y,2,2000,85
40890314,28,3700,2149888,2000000,3020,4,4,0,Y,2,2010,175
40961487,10,3700,2150000,2538000,2310,4,3,1,Y,2,1957,0
40936144,0,3700,2150000,2300000,2804,4,3,0,Y,3,1990,72
40921960,10,3700,2150000,2200222,2810,5,3,0,Y,3,1988,0
40911336,41,3700,2155000,2155000,3010,4,3,1,Y,2,2020,231
40856949,18,3700,2158000,2097800,2838,4,3,0,Y,3,1991,0
ML81741960,297,3700,2159900,2125000,3742,4,4,1,Y,2,2019,211
ML81757486,198,3700,2169900,2115000,3621,4,4,1,Y,2,2019,211
ML81749323,104,3700,2175000,2150000,3895,4,4,1,Y,2,2018,211
40928371,34,3700,2175000,2112500,3304,5,4,0,Y,3,1989,0
40922034,12,3700,2178000,2150000,3010,4,3,1,Y,2,2020,231
40903909,15,3700,2179950,2179950,3400,6,4,1,Y,2,2001,85
ML81801062,9,3700,2180000,2250888,3302,5,3,1,Y,3,1978,0
ML81848511,6,3700,2180000,2336000,3443,5,4,0,Y,2,1964,0
ML81815924,4,3700,2180000,2261888,3362,6,4,0,Y,2,1965,0
40912374,10,3700,2180000,2250888,3302,5,3,1,Y,3,1978,0
40925574,4,3700,2180000,2261888,3362,6,4,0,Y,2,1965,0
ML81792022,222,3700,2185000,2165000,3621,4,4,1,Y,2,2019,211
40917582,54,3700,2188000,2158000,3013,4,3,1,Y,2,2020,231
ML81858688,4,3700,2188000,2307951,2539,4,3,0,Y,2,1985,0
40948339,8,3700,2188850,2250000,2781,5,3,0,Y,2,1972,0
40944305,3,3700,2188888,2500000,2932,5,3,0,Y,2,1986,0
40934163,8,3700,2188888,2300000,2755,4,2,1,Y,2,1999,0
ML81781635,6,3700,2190000,2280000,3402,4,4,1,Y,3,2016,155
ML81732533,71,3700,2190000,2090000,3465,4,3,0,Y,3,1990,0
40853883,10,3700,2190000,2315000,3472,4,3,0,Y,3,1992,0
40941697,7,3700,2190000,2190000,2943,5,3,0,Y,2,1987,0
40847385,59,3700,2190000,2090000,3465,4,3,0,Y,3,1990,0
ML81828280,7,3700,2195000,2480000,2749,4,3,0,Y,2,2014,121
40909718,8,3700,2198000,2220000,3400,5,4,1,Y,2,2001,90
40864130,12,3700,2198000,2206684,2757,4,3,1,Y,2,2019,215
40862881,7,3700,2198000,2198000,3204,4,4,1,Y,2,2019,266
40884760,100,3700,2198000,2098000,2474,5,3,0,Y,2,1957,0
40946792,14,3700,2198000,2473000,2698,4,3,0,Y,2,1985,0
40865648,10,3700,2198950,2280000,3402,4,4,1,Y,3,2016,157
40870060,14,3700,2199000,2140000,3163,6,4,1,Y,2,1959,0
40913012,7,3700,2199000,2200000,2754,4,3,0,Y,2,1960,0
ML81790689,49,3700,2199000,2180000,4021,4,4,1,Y,2,2019,211
40894161,9,3700,2199800,2250000,2628,4,4,0,Y,2,1999,50
40895510,23,3700,2199888,2100121,3357,5,3,0,Y,3,1984,0
ML81757472,165,3700,2199900,2119228,4021,4,4,1,Y,2,2019,211
40963222,11,3700,2200000,2775000,3331,4,2,1,Y,3,1981,0
40956161,5,3700,2200000,2210000,3076,5,4,0,Y,2,1964,0
