ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee,Freq
40963230,27,3700,"$1,288,800 ","$1,180,000 ",1005,3,2,,Y,2,1963,,
40920231,6,3700,"$1,288,888 ","$1,345,000 ",1480,3,2,,Y,2,1984,,
SF480279,8,3700,"$1,288,888 ","$1,381,000 ",1716,4,2,0,,0,1985,,
40961809,7,3700,"$1,288,888 ","$1,465,000 ",1390,3,2,0,Y,2,1971,,
40956850,11,3700,"$1,288,888 ","$1,326,000 ",1118,3,2,0,Y,2,1959,,
40950939,7,3700,"$1,288,888 ","$1,450,000 ",1695,3,2,,Y,2,1958,,
40950336,7,3700,"$1,288,888 ","$1,550,000 ",1802,3,2,0,Y,2,1966,,
40956613,7,3700,"$1,288,888 ","$1,458,000 ",1527,5,3,,Y,2,1952,,
40850419,8,3700,"$1,288,888 ","$1,366,000 ",1716,4,2,0,Y,2,1985,,
40940979,8,3700,"$1,288,888 ","$1,395,000 ",2085,4,2,1,Y,2,1962,,
40942973,6,3700,"$1,288,888 ","$1,520,000 ",1684,4,2,0,Y,2,1965,,
40967004,9,3700,"$1,288,888 ","$1,460,000 ",1485,3,2,1,Y,2,1956,,
40947871,8,3700,"$1,288,888 ","$1,400,121 ",1865,3,3,0,Y,2,2007,,
ML81777122,38,3700,"$1,288,888 ","$1,310,000 ",1519,4,3,,Y,2,1958,,
40957187,19,3700,"$1,289,000 ","$1,345,000 ",1503,4,2,0,Y,2,1976,,
ML81798221,5,3700,"$1,289,950 ","$1,365,000 ",1829,3,2,,Y,2,1960,,
40909834,5,3700,"$1,289,950 ","$1,365,000 ",1829,3,2,0,Y,2,1960,,
40965866,7,3700,"$1,289,999 ","$1,470,000 ",1508,4,2,0,Y,2,1958,,
40908191,36,3700,"$1,290,000 ","$1,275,000 ",2088,4,2,,Y,2,1963,15,M
ML81811058,0,3700,"$1,290,000 ","$1,350,000 ",1839,3,2,1,Y,2,1989,40,M
ME221088232,21,3700,"$1,290,000 ","$1,310,000 ",1117,3,2,0,,2,1994,,
SF494144,12,3700,"$1,290,000 ","$1,322,500 ",1604,4,3,0,,0,1954,,
40917866,0,3700,"$1,290,000 ","$1,350,000 ",1839,3,2,1,Y,2,1989,40,M
40853877,17,3700,"$1,290,000 ","$1,296,000 ",2100,4,2,1,N,0,1940,,
40943089,5,3700,"$1,290,000 ","$1,510,000 ",1826,4,2,1,Y,2,1994,50,M
40893260,12,3700,"$1,290,000 ","$1,322,500 ",1604,4,3,,Y,2,1954,,
40849586,74,3700,"$1,295,000 ","$1,265,000 ",1871,4,2,1,Y,2,1976,,
40927065,15,3700,"$1,295,000 ","$1,445,000 ",1722,4,3,0,Y,2,1963,,
ME221074446,15,3700,"$1,295,000 ","$1,352,000 ",1468,3,2,0,,2,1957,,
40857123,0,3700,"$1,295,000 ","$1,300,000 ",2591,5,2,1,Y,2,1955,175,A
40947305,8,3700,"$1,295,000 ","$1,475,000 ",1202,3,2,,Y,2,1953,,
40963581,10,3700,"$1,295,000 ","$1,430,000 ",1256,3,2,0,Y,2,1965,,
40898675,7,3700,"$1,295,000 ","$1,325,000 ",1688,3,2,0,Y,2,1970,,
40947817,12,3700,"$1,295,000 ","$1,340,000 ",1740,3,2,1,Y,2,1997,95,M
40860373,12,3700,"$1,295,000 ","$1,315,000 ",2044,4,3,,Y,2,1953,150,A
ML81765965,80,3700,"$1,295,000 ","$1,125,000 ",1838,4,3,,Y,2,1961,,
ML81751474,0,3700,"$1,295,950 ","$1,050,000 ",1204,3,2,,Y,2,1963,,
ML81815739,6,3700,"$1,298,000 ","$1,390,000 ",1750,3,2,,Y,2,1968,,
SF484654,18,3700,"$1,298,000 ","$1,298,000 ",1716,4,2,0,,0,1986,,
40874981,2,3700,"$1,298,000 ","$1,310,000 ",1844,4,2,0,Y,2,1974,,
40918104,11,3700,"$1,298,000 ","$1,460,000 ",1302,3,2,,Y,2,1956,,
SF487502,2,3700,"$1,298,000 ","$1,310,000 ",1844,4,2,0,,0,1974,,
ML81760071,10,3700,"$1,298,000 ","$1,310,000 ",1844,4,2,,Y,2,1974,,
40859378,14,3700,"$1,298,000 ","$1,250,000 ",1537,4,3,0,Y,2,1969,,
ML81796556,5,3700,"$1,298,000 ","$1,340,000 ",2045,4,3,1,Y,2,2008,100,
ML81846483,10,3700,"$1,298,000 ","$1,352,000 ",1567,4,2,,Y,2,1955,,
40875720,6,3700,"$1,298,000 ","$1,331,000 ",1717,3,2,1,Y,2,1988,,
40890737,11,3700,"$1,298,000 ","$1,375,000 ",2580,4,3,0,Y,2,1965,,
40897899,7,3700,"$1,298,000 ","$1,395,000 ",2097,4,3,1,Y,2,2014,143,M
40925106,6,3700,"$1,298,000 ","$1,390,000 ",1750,4,2,,Y,2,1968,,
40967035,6,3700,"$1,298,000 ","$1,400,000 ",1422,4,2,1,Y,2,1994,,
40863911,18,3700,"$1,298,000 ","$1,298,000 ",1716,4,2,0,Y,2,1986,,
40956704,5,3700,"$1,298,000 ","$1,400,000 ",1922,4,3,1,Y,2,2008,125,M
40948785,6,3700,"$1,298,000 ","$1,430,000 ",2140,4,2,,Y,2,1961,,
40910884,8,3700,"$1,298,000 ","$1,320,000 ",1408,2,2,,Y,2,1970,,
40878475,8,3700,"$1,298,000 ","$1,275,000 ",2069,4,3,0,Y,2,1956,,
40959746,8,3700,"$1,298,000 ","$1,560,120 ",1647,4,2,1,Y,2,1987,85,M
ML81816476,13,3700,"$1,298,000 ","$1,285,000 ",1164,3,2,,Y,2,1964,,
